Freq	word1	word2	pos1	pos2
71	My	Fair	appge	jj
206	to	neighboring	ii	jj
53	pose	in	vvi	ii
118	own	employees	da	nn2
232	on	it	rp	pph1
27	catechism	class	nn1	nn1
38	more	empathy	dar	nn1
26	little	darlings	jj	nn2
82	This	suggestion	dd1	nn1
1210	its	time	appge	nnt1
42	commanding	voice	jj	nn1
40	large	to	jj	ii
33	are	implied	vbr	vvn
37	m	wide	nno	jj
154	frequently	reported	rr	vvn
45	together	its	rl	appge
39	biologically	and	rr	cc
125	also	grew	rr	vvd
98	original	script	jj	nn1
1112	driving	force	jj	nn1
37	at	HP	ii	nn1
78	brought	more	vvn	dar
73	explore	a	vv0	at1
28	nominated	her	vvd	ppho1
27	and	Fat	cc	jj
44	Mack	has	np1	vhz
85	the	handler	at	nn1
95	powerful	position	jj	nn1
210	of	desperate	io	jj
97	exhibit	that	nn1	cst
30	five	episodes	mc	nn2
31	Mark	Henry	np1	np1
421	seeing	her	vvg	appge
47	sign	copies	vvi	nn2
30	those	engines	dd2	nn2
87	impact	crater	nn1	nn1
30	displayed	its	vvd	appge
201	we	identify	ppis2	vv0
30	innate	immune	jj	jj
53	nights	you	nnt2	ppy
89	of	Wang	io	np1
56	our	sponsors	appge	nn2
34	by	Friedrich	ii	np1
28	may	speed	vm	vvi
789	were	excluded	vbdr	vvn
45	il	est	fw	jj
70	are	pumping	vbr	vvg
139	the	attendees	at	nn2
42	two-day	event	jj	nn1
27	received	much	vvn	rr
79	the	birthing	at	jj
34	getting	federal	vvg	jj
108	among	persons	ii	nn2
43	black	snake	jj	nn1
47	cabinet	secretary	nn1	nn1
25	moderate	speed	jj	nn1
73	blacks	could	nn2	vm
81	each	name	dd1	nn1
25	Slick	Willie	jj	np1
28	comprehensive	exhibition	jj	nn1
75	the	overflowing	at	jj
74	senior	faculty	jj	nn1
35	and	pomegranate	cc	nn1
242	scored	in	vvn	ii
28	canal	of	nn1	io
55	worth	far	ii	rg
43	some	organization	dd	nn1
47	enormous	sense	jj	nn1
1261	could	imagine	vm	vvi
77	eventually	forced	rr	vvn
123	may	claim	vm	vvi
76	rate	regulation	nn1	nn1
43	juice	at	nn1	ii
2772	and	talk	cc	vvi
179	an	all-American	at1	jj
49	until	mixed	cs	vvn
53	a	header	at1	nn1
108	performance	when	nn1	cs
489	years	because	nnt2	cs
75	Health	Perspectives	nn1	nn2
153	in	beauty	ii	nn1
100	input	data	nn1	nn
28	he	seduced	pphs1	vvd
31	support	level	nn1	nn1
37	individuals	in	nn2	ii31
135	use	at	vvi	ii
32	coming	behind	vvg	ii
38	new	atheists	jj	nn2
388	his	appeal	appge	nn1
65	go	with	nn1	iw
24	speech	if	nn1	cs
1891	the	highly	at	rr
32	Luke	looked	np1	vvd
34	damned	things	jj	nn2
256	layoffs	and	nn2	cc
28	playing	one	vvg	pn1
65	hurried	across	vvd	ii
24	these	tasty	dd2	jj
43	power	management	nn1	nn1
156	question	posed	nn1	vvn
48	the	ivories	at	nn2
28	courts	now	nn2	rt
66	legs	stretched	nn2	vvd
362	on	Bush	ii	np1
32	advanced	toward	vvd	ii
60	its	organizational	appge	jj
33	whole	mission	jj	nn1
27	the	Kruskal-Wallis	at	np1
34	little	hairs	jj	nn2
34	behind	will	rl	vm
77	be	fortunate	vbi	jj
25	love	lost	nn1	vvd
37	was	operationally	vbdz	rr
40	of	Sargent	io	np1
169	good	defense	jj	nn1
65	a	trapdoor	at1	nn1
63	one	neighbor	mc1	nn1
34	at	Duquesne	ii	np1
25	this	participant	dd1	nn1
54	she	discusses	pphs1	vvz
29	and	augmented	cc	vvn
37	of	holdings	io	nn2
660	been	assigned	vbn	vvn
108	faculty	or	nn1	cc
50	protein	per	nn1	ii
38	have	smelled	vhi	vvn
80	get	confused	vv0	jj
150	authorization	of	nn1	io
152	attitudes	on	nn2	ii
27	he	suppressed	pphs1	vvd
24	into	legitimate	ii	jj
141	just	discovered	rr	vvn
1147	arms	control	nn2	nn1
30	and	plows	cc	nn2
32	stellar	populations	jj	nn2
288	the	spoils	at	nn2
160	just	showing	rr	vvg
57	movement	education	nn1	nn1
54	had	positive	vhn	jj
254	her	message	appge	nn1
29	inches	fell	nnu2	jj
82	California	Department	np1	nn1
116	nuclear	fission	jj	nn1
95	forty	dollars	mc	nnu2
35	is	reckless	vbz	jj
35	A	plausible	at1	jj
206	grace	period	nn1	nn1
27	important	experience	jj	nn1
129	fleshed	out	vvn	rp
88	fabricated	by	vvn	ii
80	detailed	data	jj	nn
32	fashion	a	nn1	at1
52	would	joke	vm	vvi
30	wetlands	to	nn2	ii
98	which	benefits	ddq	nn2
24	yield	its	vvi	appge
25	of	Vieques	io	nn2
48	cement	wall	nn1	nn1
44	The	Winston	at	np1
241	bidding	war	nn1	nn1
32	projection	was	nn1	vbdz
31	feeling	worse	vvg	jjr
91	was	louder	vbdz	jjr
158	surveys	are	nn2	vbr
123	daily	ed	jj	nn1
529	potential	and	nn1	cc
33	video	capture	nn1	nn1
27	extremely	rapid	rr	jj
1123	with	cancer	iw	nn1
66	in	toxic	ii	jj
31	ease	or	nn1	cc
43	researcher	can	nn1	vm
25	persuasive	message	jj	nn1
88	gender	studies	nn1	nn2
49	Malibu	and	np1	cc
38	candle	was	nn1	vbdz
30	whole	kitchen	jj	nn1
31	the	conning	at	jj
47	concluded	they	vvd	pphs2
25	ones	often	nn2	rr
68	sounds	coming	nn2	vvg
88	seemingly	innocuous	rr	jj
141	political	right	jj	nn1
30	interpretations	by	nn2	ii
67	any	garden	dd	nn1
28	story	aired	nn1	vvd
26	are	aired	vbr	vvn
43	while	his	nnt1	appge
32	poker	machines	nn1	nn2
33	been	American	vbn	jj
35	Hearing	his	vvg	appge
50	education	policies	nn1	nn2
28	am	smart	vbm	jj
42	the	LOC	at	nn1
46	were	conservative	vbdr	jj
34	achievement	behaviors	nn1	nn2
1045	of	effective	io	jj
52	three	bills	mc	nn2
81	deciding	how	vvg	rgq
48	now	subject	rt	ii21
30	workers	provide	nn2	vv0
87	shape	our	vv0	appge
30	Park	for	nn1	if
72	suspended	him	vvd	ppho1
80	each	measure	dd1	nn1
162	came	one	vvd	mc1
32	these	textbooks	dd2	nn2
265	favorite	song	jj	nn1
1240	team	to	nn1	ii
490	a	goat	at1	nn1
81	kills	him	vvz	ppho1
162	about	job	ii	nn1
43	scatter	the	vv0	at
47	a	Gift	at1	nn1
32	knee	joints	nn1	nn2
83	few	fish	da2	nn
107	A	scene	at1	nn1
27	CDs	on	nn2	ii
50	so	relaxed	rg	jj
446	the	fading	at	jj
113	supported	me	vvd	ppio1
38	looks	normal	vvz	jj
118	look	toward	vvi	ii
25	uniform	from	nn1	ii
27	a	month-to-month	at1	jj
47	bowling	and	nn1	cc
48	incorporates	both	vvz	rr
49	from	radical	ii	jj
77	Mass	and	nn1	cc
34	opportunities	as	nn2	ii31
36	minutes	BAKE	nnt2	vv0
33	The	bacterium	at	nn1
87	leader	by	nn1	ii
46	tapped	her	vvd	ppho1
55	that	lot	dd1	nn1
198	fees	of	nn2	io
61	at	Minute	ii	nnt1
24	examined	are	vvn	vbr
34	slim	that	jj	cst
35	through	hands-on	ii	jj
26	Needing	a	vvg	at1
51	less	per	dar	ii
35	more	steeply	rgr	rr
34	colonial	situation	jj	nn1
35	this	ballpark	dd1	nn1
51	better	soon	rrr	rr
24	little	financial	da1	jj
154	who	lacked	pnqs	vvd
44	very	substantially	rg	rr
37	and	legislature	cc	nn1
158	orange	rind	jj	nn1
61	holes	where	nn2	rrq
30	at	oil	ii	nn1
31	initial	discovery	jj	nn1
79	welfare	mother	nn1	nn1
33	male	African	jj	jj
294	probably	from	rr	ii
246	among	college	ii	nn1
63	of	make-believe	io	nn1
157	is	murder	vbz	nn1
74	the	grandmothers	at	nn2
56	Omaha	and	np1	cc
459	court	with	nn1	iw
72	exclaimed	the	vvd	at
34	existence	but	nn1	ccb
49	laughed	the	vvd	at
249	her	path	appge	nn1
100	Liberia	and	np1	cc
28	more	faithfully	rgr	rr
66	a	Mideast	at1	np1
165	long-term	strategy	jj	nn1
67	work	days	nn1	nnt2
43	Education	Teacher	nn1	nn1
6847	it	that	pph1	cst
40	at	site	ii	nn1
34	activities	director	nn2	nn1
40	deserve	no	vv0	at
67	constitutional	grounds	jj	nn2
412	a	dictator	at1	nn1
46	No	trace	xx	nn1
52	John	were	np1	vbdr
27	eye	looks	nn1	vvz
104	rifle	with	nn1	iw
55	minus	one	ii	mc1
851	once	told	rr	vvd
107	to	Tibet	ii	np1
30	ancient	village	jj	nn1
34	surfaces	from	nn2	ii
110	baseball	strike	nn1	nn1
27	H.	Hollingworth	np1	np1
106	to	Birmingham	ii	np1
29	been	specified	vbn	vvn
81	producer	with	nn1	iw
31	been	lifting	vbn	vvg
30	fit	so	vv0	rg
192	some	health	dd	nn1
41	Ada	and	np1	cc
72	of	out-of-state	io	jj
24	they	long	pphs2	rr
208	the	noodles	at	nn2
73	further	along	jjr	rp
25	cube	is	nn1	vbz
107	a	Bronze	at1	nn1
106	historically	significant	rr	jj
36	about	communism	ii	nn1
161	played	golf	vvd	nn1
25	mechanisms	as	nn2	csa
27	TO	BRING	to	vvi
44	likeness	in	nn1	ii
56	equipment	needed	nn1	vvd
965	watched	her	vvd	appge
24	left	sitting	vvn	vvg
420	a	footnote	at1	nn1
25	some	butt	dd	nn1
163	land	where	nn1	rrq
279	have	accepted	vhi	vvn
97	own	energy	da	nn1
118	them	food	ppho2	nn1
38	pull	apart	vv0	rl
51	chopped	and	vvn	cc
2542	a	run	at1	nn1
399	months	the	nnt2	at
83	the	sagittal	at	nn1
62	the	severance	at	nn1
25	Nobody	around	pn1	rp
37	themselves	heard	ppx2	vvn
27	Penland	School	np1	nn1
242	Lt.	Gen.	nnb	nnb
120	be	authorized	vbi	vvn
62	storm	door	nn1	nn1
496	replace	the	vv0	at
28	not	visually	xx	rr
41	felt	increasingly	vvd	rr
1762	was	aware	vbdz	jj
29	insanity	that	nn1	cst
67	JAMES	STEWART	np1	np1
120	humans	or	nn2	cc
38	the	now-infamous	at	jj
50	collective	breath	jj	nn1
686	out	toward	rp	ii
118	classification	is	nn1	vbz
34	all	running	db	jj
328	is	personal	vbz	jj
30	Rose	had	np1	vhd
29	not	vulnerable	xx	jj
136	at	breakneck	ii	jj
50	He	ultimately	pphs1	rr
38	a	seismologist	at1	nn1
39	searches	his	vvz	appge
78	most	impact	dat	nn1
192	abundant	and	jj	cc
106	they	determined	pphs2	vvd
34	we	escaped	ppis2	vvd
24	lugging	around	vvg	rp
64	more	inventive	rgr	jj
97	and	crusty	cc	jj
234	Kennedy	Center	np1	nn1
41	bullets	had	nn2	vhd
28	your	charge	appge	nn1
188	at	why	ii	rrq
30	to	spot	ii	nn1
73	holiday	parties	nn1	nn2
29	by	principles	ii	nn2
167	being	shut	vbg	vvn
93	hugging	his	vvg	appge
108	many	complaints	da2	nn2
38	W.	Illinois	np1	np1
80	that	left	dd1	jj
66	will	with	nn1	iw
31	be	fine-tuned	vbi	vvn
70	The	Inner	at	jj
26	appear	as	vv0	cs21
1037	breaking	up	vvg	rp
42	of	LBP	io	np1
58	slow	day	jj	nnt1
753	a	deadline	at1	nn1
181	guide	their	vvi	appge
34	mammals	of	nn2	io
26	prosperity	to	nn1	to
142	not	planned	xx	vvn
112	such	features	da	nn2
26	expected	result	jj	nn1
211	most	rewarding	rgt	jj
43	to	boredom	ii	nn1
39	conked	out	vvd	rp
29	with	Sander	iw	np1
64	huge	head	jj	nn1
126	physical	processes	jj	nn2
219	us	feel	ppio2	vv0
55	his	adoring	appge	jj
53	and	Caicos	cc	np1
36	battle	royal	nn1	jj
35	ask	Mr.	vv0	nnb
1539	an	action	at1	nn1
39	Bags	of	nn2	io
102	of	districts	io	nn2
28	State	in	vv0	ii
163	flags	of	nn2	io
136	laborers	in	nn2	ii
45	shrank	into	vvd	ii
28	replicate	that	vvi	dd1
36	Al-Qaeda	and	np1	cc
42	been	chief	vbn	jj
58	the	amplification	at	nn1
53	too	glad	rg	jj
167	increasingly	clear	rr	vv0
45	would	flee	vm	vvi
214	on	ground	ii	nn1
252	the	repression	at	nn1
25	cigarettes	out	nn2	ii21
42	weekly	on	jj	ii
36	knives	of	nn2	io
25	regulations	than	nn2	csn
833	will	often	vm	rr
310	their	color	appge	nn1
152	jaws	and	nn2	cc
26	medical	assessment	jj	nn1
101	in	diagnosis	ii	nn1
2336	to	transform	to	vvi
28	was	mottled	vbdz	jj
218	countries	has	nn2	vhz
54	is	negotiable	vbz	jj
26	an	executor	at1	nn1
24	the	filmic	at	jj
48	gas	grills	nn1	nn2
56	in	sexually	ii	rr
24	Safeway	store	np1	nn1
208	marked	for	vvn	if
40	trap	him	vvi	ppho1
45	Our	responsibility	appge	nn1
3775	The	New	at	jj
49	Burton	of	np1	io
198	acted	as	vvd	cs21
68	jasmine	and	nn1	cc
306	their	institutions	appge	nn2
93	to	instantly	to	rr
134	federal	subsidies	jj	nn2
64	A	living	at1	jj
34	unfamiliar	words	jj	nn2
95	is	agreement	vbz	nn1
39	as	Allen	csa	np1
84	to	Yosemite	ii	np1
26	crawl	under	vv0	ii
25	in	confession	ii	nn1
29	into	brain	ii	nn1
26	prove	there	vvi	ex
25	at	basic	ii	jj
266	of	settings	io	nn2
35	from	textbooks	ii	nn2
192	human	presence	jj	nn1
44	an	ATV	at1	nn1
51	appropriation	is	nn1	vbz
89	research	scientists	nn1	nn2
92	among	certain	ii	jj
30	receiving	letters	vvg	nn2
32	people	open	nn	vv0
664	feet	or	nn2	cc
32	similar	procedures	jj	nn2
38	fingers	found	nn2	vvd
46	only	previous	jj	jj
28	an	amazed	at1	jj
58	Add	vinegar	vv0	nn1
43	be	videotaped	vbi	vvn
201	and	crystal	cc	nn1
33	and	Ruthie	cc	np1
103	predicated	upon	vvn	ii
73	hand	firmly	nn1	rr
91	hour	are	nnt1	vbr
131	upping	the	vvg	at
64	That	allowed	dd1	vvd
75	arose	during	vvd	ii
110	sustain	this	vvi	dd1
25	St.	Patricks	np1	np1
34	Thomas	Harris	np1	np1
304	this	you	dd1	ppy
115	reactor	in	nn1	ii
273	then	after	rt	cs
28	home	waters	nn1	nn2
109	standard	treatment	jj	nn1
48	better	track	jjr	nn1
142	temporary	restraining	jj	jj
175	happened	so	vvn	rg
30	Individual	Education	jj	nn1
25	throw	into	vv0	ii
62	whatever	makes	ddqv	vvz
46	tribunal	and	nn1	cc
180	and	Curtis	cc	np1
92	important	means	jj	nn
32	next	hole	md	nn1
29	most	environmental	rgt	jj
63	the	merry-go-round	at	nn1
58	age	structure	nn1	nn1
26	ever	constructed	rr	vvn
50	father	himself	nn1	ppx1
31	becomes	whether	vvz	csw
47	dark	form	jj	nn1
2237	a	force	at1	nn1
853	that	Senator	cst	nnb
27	hopeless	as	jj	csa
34	clearly	differentiated	rr	vvn
44	more	coal	dar	nn1
93	fresh	raspberries	jj	nn2
27	my	bell	appge	nn1
29	Cuba	a	np1	at1
353	putting	an	vvg	at1
52	Mr.	or	nnb	cc
226	and	representation	cc	nn1
38	faculty	committee	nn1	nn1
41	fine-tuning	of	nn1	io
70	they	found	pphs2	vvn
36	that	literary	dd1	jj
155	grown	tired	vvn	jj
456	in	spending	ii	vvg
80	gathers	up	vvz	rp
27	fundamental	frequency	jj	nn1
32	urban	fabric	jj	nn1
56	Riccardo	Tisci	np1	np1
110	at	Lowell	ii	np1
28	OF	ROHAN	io	np1
108	coursed	through	vvn	ii
41	printing	it	vvg	pph1
59	intercourse	was	nn1	vbdz
25	two	shelves	mc	nn2
63	weapons	facilities	nn2	nn2
325	see	hardcopy	vv0	nn1
73	with	vegetation	iw	nn1
126	M.	and	nn1	cc
219	privacy	is	nn1	vbz
41	and	restrooms	cc	nn2
57	their	summit	appge	nn1
36	luxury	apartment	jj	nn1
47	maintaining	social	vvg	jj
156	having	three	vhg	mc
108	opened	its	vvn	appge
204	have	uncovered	vh0	vvn
928	things	like	nn2	vv0
58	caught	them	vvn	ppho2
101	routes	to	nn2	to
53	and	second-year	cc	jj
78	hearts	go	nn2	vv0
4913	removed	from	vvn	ii
75	television	than	nn1	csn
41	from	laying	ii	vvg
529	envy	of	nn1	io
176	word	against	nn1	ii
361	the	excuse	at	nn1
36	Hillary	said	np1	vvd
57	shark	is	nn1	vbz
25	Records	on	nn2	ii
49	scalpel	and	nn1	cc
50	education	specialists	nn1	nn2
29	butt	in	vvi	rp
28	company	coming	nn1	vvg
549	understood	in	vvn	ii
26	Wide	Range	jj	nn1
61	the	CTN	at	np1
45	sons	is	nn2	vbz
42	but	realize	ccb	vv0
36	store	their	vv0	appge
79	situation	involving	nn1	vvg
60	like	Eric	ii	np1
26	Google	Maps	np1	nn2
31	a	typographical	at1	jj
48	or	ibuprofen	cc	nn1
81	a	cumbersome	at1	jj
60	here	making	rl	vvg
125	current	financial	jj	jj
79	of	submitting	io	vvg
136	an	analogous	at1	jj
29	smell	came	nn1	vvd
72	with	upper	iw	jj
24	past	still	nn1	rr
31	previous	performance	jj	nn1
302	Dennis	Hastert	np1	np1
44	Giovanni	Battista	np1	np1
39	warming	are	nn1	vbr
29	Clinton	talking	np1	vvg
94	the	Change	at	nn1
25	patronized	by	vvd	ii
69	Since	being	ii	vbg
90	national	goal	jj	nn1
61	introduce	them	vv0	ppho2
79	taste	to	nn1	ii
136	some	obscure	dd	jj
27	antagonistic	relationship	jj	nn1
66	thing	standing	nn1	vvg
30	scientists	announced	nn2	vvd
114	forget	him	vvi	ppho1
68	other	are	ppx222	vbr
41	results	within	nn2	ii
47	Americans	oppose	nn2	vv0
31	Western	colonialism	jj	nn1
63	sweet	young	jj	jj
45	a	perm	at1	nn1
83	perceptions	were	nn2	vbdr
50	the	introduced	at	jj
108	replace	that	vvi	dd1
27	clinical	efficacy	jj	nn1
133	the	prudent	at	jj
3396	concern	about	nn1	ii
231	together	over	rl	ii
136	exactly	that	rr	cst
32	Adaptation	of	nn1	io
24	announcement	the	nn1	at
194	translated	the	vvd	at
118	choose	whether	vvi	csw
125	as	foreign	rg	jj
113	fully	committed	rr	vvn
98	that	impede	cst	vv0
26	single	out	jj	ii
67	spread	on	nn1	ii
42	watched	as	vvn	ii
172	The	CEO	at	nn1
74	blood	when	nn1	cs
153	his	strange	appge	jj
39	that	obtained	cst	vvd
109	tooth	decay	nn1	nn1
122	fare	and	nn1	cc
350	spent	many	vvd	da2
51	and	documentaries	cc	nn2
46	got	swept	vvd	vvn
47	on	revenge	ii	nn1
170	month	before	nnt1	rt
429	a	fault	at1	nn1
67	combat	veterans	nn1	nn2
29	languages	into	nn2	ii
30	their	selves	appge	nn2
333	dialogue	about	nn1	ii
232	likely	voters	jj	nn2
28	model	describes	nn1	vvz
29	been	felled	vbn	vvn
34	Wednesday	will	npd1	vm
68	promises	from	nn2	ii
172	most	important	dat	jj
212	na	put	to	vvi
155	her	essay	appge	nn1
41	machetes	and	nn2	cc
62	Dusty	Baker	jj	nn1
809	Christ	and	np1	cc
35	our	budgets	appge	nn2
34	imaginary	and	jj	cc
30	phone	today	nn1	rt
64	reserved	in	vvn	ii
32	Libro	de	np1	f         
177	brussels	sprouts	nn2	nn2
455	collar	of	nn1	io
453	there	in	rl	ii31
71	no	fucking	at	jj
30	sustained	without	vvn	iw
106	well	preserved	rr	vvn
30	envisioned	a	vvn	at1
113	my	characters	appge	nn2
39	sore	left	jj	jj
43	Roberto	Benigni	np1	np1
143	vehicles	to	nn2	ii
26	its	terror	appge	nn1
27	who	searches	pnqs	vvz
454	dietary	fiber	jj	nn1
25	medieval	theology	jj	nn1
28	seriously	damage	rr	vvi
133	them	live	ppho2	vv0
55	of	Spaniards	io	nn2
24	solid	choice	jj	nn1
29	mood	now	nn1	rt
166	Spelman	College	np1	nn1
5567	the	band	at	nn1
30	for	groundwater	if	nn1
32	sick-child	care	jj	nn1
37	the	cupcakes	at	nn2
53	is	things	vbz	nn2
30	a	ridgeline	at1	nn1
205	crucial	point	jj	nn1
1148	including	his	ii	appge
54	Richard	Corliss	np1	np1
396	how	beautiful	rgq	jj
52	Ashley	had	np1	vhd
194	our	genes	appge	nn2
37	and	teen-agers	cc	nn2
1441	intend	to	vvi	to
40	two	ice	mc	nn1
49	even	bother	rr	vv0
94	the	metaphoric	at	jj
28	some	sounds	dd	nn2
84	revival	and	nn1	cc
138	argument	would	nn1	vm
34	two	freshmen	mc	nn2
146	and	resilient	cc	jj
57	footage	for	nn1	if
123	helped	raise	vvn	vvi
112	the	paradoxes	at	nn2
54	old	Washington	jj	np1
48	But	with	ccb	ii31
29	cart	loaded	nn1	vvn
32	paleness	of	nn1	io
59	from	darkness	ii	nn1
29	barrenness	of	nn1	io
25	for	covariates	if	nn2
43	Eric	Carle	np1	np1
25	norm	among	nn1	ii
28	show	love	vvi	nn1
57	buffs	and	nn2	cc
354	and	joint	cc	jj
268	then	disappeared	rt	vvd
34	give	high	vv0	jj
77	DVD	is	np1	vbz
357	those	whom	dd2	pnqo
68	Galileo	said	np1	vvd
30	Otis	had	np1	vhd
48	this	fairly	dd1	rr
34	them	wide	ppho2	jj
119	plans	include	nn2	vv0
79	of	Care	io	nn1
26	Nicaraguan	women	jj	nn2
89	addressing	issues	vvg	nn2
34	issued	by	vvd	ii
324	artists	such	nn2	ii21
26	the	amazons	at	nn2
59	all-white	jury	jj	nn1
59	the	goo	at	nn1
81	march	into	vvi	ii
223	load	on	nn1	ii
53	Dr.	Francis	nnb	np1
25	coursing	down	vvg	rp
856	appropriate	to	jj	ii
191	spaghetti	and	nn1	cc
92	survey	from	nn1	ii
37	general	media	jj	nn
24	practice	did	nn1	vdd
53	says	Lloyd	vvz	np1
29	this	lame	dd1	jj
67	and	cubed	cc	vvn
35	animals	did	nn2	vdd
133	pasta	according	nn1	ii21
29	And-	LARRY	jj	np1
260	a	for-profit	at1	jj
71	All	Night	db	nnt1
560	its	source	appge	nn1
25	immaculate	conception	jj	nn1
25	Fitted	with	vvn	iw
46	suddenly	afraid	rr	jj
97	Later	it	rrr	pph1
128	her	twice	ppho1	rr
87	passed	to	vvd	ii
83	violently	and	rr	cc
28	small	pots	jj	nn2
26	detected	that	vvd	cst
66	three	perspectives	mc	nn2
138	along	both	ii	db2
34	last	door	md	nn1
24	caused	most	vvd	dat
35	explains	all	vvz	db
331	a	crusade	at1	nn1
935	to	crawl	to	vvi
33	A	bouquet	at1	nn1
65	so	honored	rr	vvn
25	one	if	mc1	cs
29	about	cigarettes	ii	nn2
45	critical	path	jj	nn1
81	security	structure	nn1	nn1
50	brutal	in	jj	ii
78	raised	taxes	vvn	nn2
26	stream	running	nn1	vvg
44	band	I	nn1	ppis1
82	grant	to	vv0	to
2091	investigate	the	vvi	at
1551	next	decade	md	nnt1
307	proving	to	vvg	to
112	sure	nobody	jj	pn1
658	be	felt	vbi	vvn
41	outcomes	would	nn2	vm
25	leadership	responsibilities	nn1	nn2
207	note	that	vv0	dd1
680	paused	for	vvd	if
89	did	actually	vdd	rr
34	stop	running	vvi	nn1
111	no	getting	at	vvg
25	Pig	Gnat	nn1	nn1
65	her	access	appge	nn1
267	sun	has	nn1	vhz
103	fit	into	jj	ii
33	Mr.	MYHRE	nnb	np1
219	their	backyard	appge	nn1
57	legislators	from	nn2	ii
33	piriform	sinus	jj	nn1
31	Lillian	said	np1	vvd
32	D.	Lee	np1	np1
73	scales	was	nn2	vbdz
973	hand	for	nn1	if
50	n't	illegal	xx	jj
477	it	fair	pph1	jj
41	headlines	as	nn2	csa
150	that	percentage	dd1	nn1
24	TO	SET	to	vvi
33	Arab	capitals	jj	nn2
93	present	condition	jj	nn1
27	into	Utah	ii	np1
49	lively	as	jj	csa
151	What	distinguishes	ddq	vvz
44	and	roars	cc	vvz
753	iced	tea	jj	nn1
34	first	classes	md	nn2
41	now	seriously	rt	rr
59	campuses	that	nn2	cst
27	fire	this	vvi	dd1
29	airport	hotel	nn1	nn1
54	and	Ethiopian	cc	jj
79	for	lifetime	if	nnt1
24	alarms	for	nn2	if
33	dramatic	scenes	jj	nn2
69	improvisation	is	nn1	vbz
94	current	school	jj	nn1
33	and	forearms	cc	vvz
134	While	no	cs	pn121
1293	limited	by	vvn	ii
26	German	theologian	jj	nn1
68	skiing	in	vvg	ii
683	nodded	at	vvd	ii
39	of	Freddy	io	np1
369	keep	moving	vvi	vvg
33	Tre	Johnson	fw	np1
61	only	told	rr	vvd
27	products	abroad	nn2	rl
142	to	cross-examine	to	vvi
424	which	consists	ddq	vvz
118	graph	paper	nn1	nn1
33	urgent	for	jj	if
63	appropriation	for	nn1	if
139	of	entries	io	nn2
1023	leaned	against	vvd	ii
698	THE	WORLD	at	nn1
222	soaking	wet	vvg	jj
43	to	upstate	ii	jj
27	define	as	vv0	rg
24	local	butcher	jj	nn1
31	legal	reason	jj	nn1
28	to	classmates	ii	nn2
36	converts	and	nn2	cc
79	lead	by	vv0	ii
70	clearly	said	rr	vvd
127	would	behave	vm	vvi
46	take	leave	vvi	nn1
36	of	tilting	io	vvg
77	using	large	vvg	jj
24	annualized	gain	jj	nn1
29	collected	before	vvn	ii
30	event	takes	nn1	vvz
35	Tyler	School	np1	nn1
24	all	born	rr	vvn
228	the	firemen	at	nn2
37	conservation	plans	nn	nn2
1374	the	removal	at	nn1
57	citizenship	of	nn1	io
57	Theyre	not	np1	xx
34	restaurant	does	nn1	vdz
75	Cox	Newspapers	np1	nn2
38	from	gathering	ii	vvg
33	but	Fred	ccb	np1
46	expressed	to	vvd	ii
178	voice	so	nn1	rg
94	technique	known	nn1	vvn
112	her	doll	appge	nn1
124	wire	or	nn1	cc
50	outer	rim	jj	nn1
61	of	helping	ii33	vvg
35	of	ancestry	io	nn1
36	bond	trading	nn1	nn1
157	and	ladies	cc	nn2
30	clear	until	jj	cs
25	and	CERCLA	cc	np1
881	movies	that	nn2	cst
72	political	coalition	jj	nn1
31	Jewish	blood	jj	nn1
30	full	powers	jj	nn2
6742	asked	me	vvd	ppio1
26	meaning	at	nn1	rr21
32	her	crusade	appge	nn1
27	with	purely	iw	rr
32	update	our	vvi	appge
60	strike	you	vv0	ppy
132	Senator	Richard	nnb	np1
99	Said	it	vvd	pph1
29	Our	game	appge	nn1
36	when	then	rrq	rt
194	this	scandal	dd1	nn1
34	pigs	or	nn2	cc
377	somebody	said	pn1	vvd
101	fatal	accident	jj	nn1
25	winds	around	vvz	ii
28	mug	from	nn1	ii
79	wondering	is	vvg	vbz
79	should	appeal	vm	vvi
30	Mountain	Resort	nnl1	nn1
28	retained	control	vvd	nn1
44	their	chips	appge	nn2
44	leap	at	vvi	ii
35	TO	LOSE	to	vvi
151	white	society	jj	nn1
59	prove	herself	vvi	ppx1
24	your	sacred	appge	jj
143	The	ratings	at	nn2
25	the	prehistory	at	nn1
27	similar	transformation	jj	nn1
46	local	landscape	jj	nn1
66	his	leaving	appge	nn1
24	deep	enough	rr	dd
50	cups	uncooked	vvz	jj
5033	the	Japanese	at	jj
43	homeowner	and	nn1	cc
30	curtain	went	nn1	vvd
44	or	twenty-five	cc	mc
194	your	speed	appge	nn1
461	predicted	the	vvd	at
46	bored	of	jj	io
24	boom-and-bust	cycle	jj	nn1
77	you	bringing	ppy	vvg
50	Castro	had	np1	vhd
60	that	work	cst	nn1
35	downhill	toward	rl	ii
74	a	pulpit	at1	nn1
24	count	against	nn1	ii
24	redefined	and	vvn	cc
27	says	aloud	vvz	rr
97	Six	people	mc	nn
40	domestic	stability	jj	nn1
39	Lucy	could	np1	vm
24	folded	in	vvd	ii
550	the	anonymous	at	jj
1722	and	someone	cc	pn1
32	of	Martinique	io	np1
27	Canadian	teams	jj	nn2
971	from	now	rt31	rt32
59	of	globular	io	jj
35	what	held	ddq	vvd
39	a	franchise-record	at1	nn1
48	tear	at	vvi	ii
